id_cliente,idade,genero,cidade,renda_estimada,frequencia_mensal_media,cliente_vip
138,15,Feminino,Porto Alegre,1752.9313492994497,1.6782315431721608,False
139,42,Feminino,Brasília,16538.668668906437,9.997459059575176,True
140,52,Feminino,Curitiba,18393.566416766393,6.266345790929248,False
141,67,Feminino,Fortaleza,18978.166002824917,8.646826516096702,True
142,31,Feminino,Salvador,5960.06939809819,2.845407956558724,False
143,15,Masculino,Fortaleza,19149.944004286364,6.455571710057921,True
144,15,Masculino,Recife,13926.462661508349,6.5631541641210625,True
145,42,Masculino,Recife,6470.440917468186,1.1996626782727147,True
146,72,Feminino,Belo Horizonte,11125.692466720177,7.950865525620754,True
147,73,Feminino,Recife,7193.878935764415,8.347471616917561,False
148,58,Masculino,Fortaleza,11877.352473404646,8.889882423925105,False
149,71,Feminino,Recife,12414.184097046267,5.320413703166276,False
150,37,Feminino,Porto Alegre,15470.03922996195,6.582785962181182,True
151,16,Feminino,São Paulo,16393.326349108196,9.128359528089636,True
152,74,Feminino,Curitiba,19638.56041420899,6.472790645876967,True
153,32,Masculino,São Paulo,8756.51483434505,4.937274298213562,True
154,48,Masculino,São Paulo,7942.726139931056,5.625905402438297,True
155,38,Masculino,Belo Horizonte,18343.718650460552,3.6816350638775543,False
156,56,Masculino,Florianópolis,17453.728611814786,9.54568561291878,True
157,18,Feminino,Porto Alegre,9997.91594700419,8.578822735168387,False
158,31,Masculino,Florianópolis,6277.521183530729,5.132221806144352,True
159,48,Masculino,Porto Alegre,12984.905161808689,4.1267206740287286,True
160,57,Masculino,Porto Alegre,12223.523787727161,4.074068894108905,False
161,61,Feminino,Curitiba,3884.2748553470105,2.152412550619952,True
162,45,Masculino,Rio de Janeiro,8905.559044840205,7.279008163272386,False
163,18,Masculino,Florianópolis,4864.781561384179,4.111005549914768,True
164,17,Feminino,Brasília,17674.875689806715,5.637124493777898,False
165,46,Feminino,Rio de Janeiro,4687.917617230152,2.730601169278037,False
166,33,Masculino,Recife,16703.12678162231,4.105743650401481,False
167,56,Masculino,Recife,4774.693959119816,1.7983228038135004,False
168,15,Feminino,Belo Horizonte,11386.834819051675,4.2039233584478755,False
169,60,Masculino,Brasília,8238.992429389396,5.530755437693712,False
170,59,Feminino,Fortaleza,7449.281146580536,1.8306152760587149,False
171,61,Feminino,Salvador,13116.157205581794,1.7358312875398472,True
172,44,Masculino,Porto Alegre,4404.087130249583,4.395573687178653,False
173,31,Masculino,Fortaleza,6622.236490723269,8.255811518137552,False
174,63,Feminino,São Paulo,12549.644521725466,9.876312962801336,False
175,61,Feminino,Belo Horizonte,8353.733901640568,5.360706866719192,False
176,40,Masculino,Salvador,15559.175065345335,5.781391785761806,False
177,16,Feminino,Porto Alegre,15328.212355474496,1.330148826015381,False
178,70,Masculino,Brasília,3962.6631788683476,7.18448954862998,True
179,37,Masculino,Curitiba,10966.032679139824,5.789021367387841,False
180,59,Feminino,Brasília,17543.477149882383,4.187320037138129,True
181,65,Feminino,Fortaleza,5985.704317242498,3.4231890785444286,False
182,51,Masculino,Rio de Janeiro,4872.251751805225,6.075685828169528,False
183,31,Masculino,Recife,5411.788129436076,3.9474761696012317,True
184,58,Feminino,Florianópolis,5814.5036136713225,4.086341778504343,False
185,39,Feminino,Brasília,14063.392904173057,8.102541147466045,False
186,59,Feminino,Brasília,10372.268882453629,6.257795362427523,False
187,36,Feminino,Fortaleza,12356.560683386264,7.70895526765897,False
188,63,Feminino,Porto Alegre,11942.483036668864,4.408953633561604,True
189,51,Masculino,Curitiba,8217.022483374749,6.8132551719844106,False
190,48,Masculino,Brasília,6020.533376096108,5.484229280640462,True
191,20,Masculino,Curitiba,12706.834158102412,3.1350411256239505,False
192,36,Feminino,Florianópolis,5668.656757681772,4.288211377066519,False
193,62,Masculino,Curitiba,4472.60540530178,2.679103216461752,False
194,44,Masculino,Salvador,4707.411512952964,9.070888821637826,True
195,69,Feminino,São Paulo,2455.2563406784875,1.1641823328552494,True
196,51,Feminino,São Paulo,19674.00441280922,2.008350119512471,True
197,16,Feminino,Belo Horizonte,12155.97072940471,9.256560517769785,False
198,29,Masculino,São Paulo,16615.833312561677,3.3211254434044584,False
199,70,Feminino,Fortaleza,14873.57778750285,8.387753258380172,False
200,16,Feminino,Belo Horizonte,11800.1135207577,6.144514205229099,True
201,65,Feminino,Fortaleza,17013.77733599856,2.845698041345132,True
202,40,Masculino,Recife,7488.065873478508,4.828927947547751,False
203,47,Masculino,Florianópolis,15120.572898422031,5.76856020863005,True
204,15,Masculino,Belo Horizonte,12796.470785170202,3.597674979162302,False
205,51,Masculino,Curitiba,10862.92319264792,9.388129080312407,True
206,27,Feminino,Florianópolis,11352.90450220434,1.4664118314018422,True
207,64,Feminino,Fortaleza,9903.957486053343,5.937428061443379,False
208,24,Feminino,Florianópolis,19814.264299213988,3.9011846047725065,False
209,16,Feminino,Florianópolis,3125.5600579891507,2.2494229609781833,True
210,23,Masculino,Curitiba,15564.215407959202,6.360748665470599,True
211,38,Feminino,Rio de Janeiro,12712.884799533014,8.148605049698162,True
212,45,Masculino,Belo Horizonte,18696.28916858478,8.475574670089562,True
213,58,Masculino,São Paulo,9057.588419314463,9.396442603899592,False
214,25,Feminino,Florianópolis,18859.2984511892,2.6310975954909415,False
215,49,Feminino,São Paulo,18639.314336409658,7.494368956761495,True
216,74,Feminino,Porto Alegre,17073.83237002803,2.2579513896366055,False
217,55,Masculino,Curitiba,15384.2856081583,8.195834178275641,False
218,49,Masculino,Recife,4538.917261723369,8.33117248208244,True
219,73,Masculino,Belo Horizonte,13224.533428823279,9.170795174162643,False
220,39,Masculino,Rio de Janeiro,17728.210005042503,4.532005966803719,True
221,54,Masculino,Porto Alegre,9861.049124032226,7.424042093697934,False
222,46,Feminino,Rio de Janeiro,10059.57603488772,3.7124008674772786,False
223,37,Feminino,Recife,9616.776494684273,6.197376438155131,False
224,31,Feminino,Fortaleza,18142.129605579517,4.455020992358903,True
225,28,Masculino,Recife,2732.453579230114,3.0612285183231673,False
226,53,Feminino,São Paulo,3662.613753104735,9.458489112521276,True
227,21,Masculino,Florianópolis,15015.159030972076,7.243458466630046,True
228,66,Feminino,Florianópolis,16189.466001500476,6.580654803356621,True
229,66,Masculino,Fortaleza,15217.02685607234,6.158357643316498,False
230,43,Feminino,Belo Horizonte,4305.985275055897,3.805498610159934,False
231,51,Feminino,Rio de Janeiro,15903.580872438895,2.2881518699362267,False
232,18,Feminino,Recife,12042.959170119355,7.862128171666215,False
233,73,Feminino,Rio de Janeiro,15460.752899412157,1.9262442766973051,True
234,27,Feminino,Recife,3546.687133671334,8.618070625610663,False
235,38,Feminino,Recife,12673.220633341482,5.520595127162771,True
236,22,Feminino,Rio de Janeiro,4273.472405952315,3.0632625570937733,False
237,26,Feminino,Salvador,15779.816641067535,1.1098276508624005,True
238,65,Feminino,Brasília,14338.046222641351,5.884519990128366,True
239,57,Feminino,Recife,12582.04324838054,8.441189450281705,True
240,24,Masculino,Brasília,7836.698757803053,3.0461588472698833,False
241,37,Feminino,Fortaleza,10047.107367416455,9.525550056506338,True
242,26,Masculino,Porto Alegre,18369.269563594848,2.252045747287557,True
243,32,Feminino,Fortaleza,12811.903355540984,1.1629916543875645,False
244,74,Masculino,São Paulo,12469.813747288199,1.9199139780267962,True
245,62,Masculino,Porto Alegre,14388.040241722507,9.302494430595662,True
246,22,Feminino,Rio de Janeiro,13550.293403282554,7.941220016677642,True
247,45,Masculino,Fortaleza,12724.228358082833,4.817176041721474,True
248,43,Masculino,Fortaleza,3428.568871958476,8.563956687823806,False
249,25,Feminino,Recife,9840.528370976444,2.019142412566797,False
250,35,Feminino,Curitiba,4562.129441794861,2.676887915447086,False
251,37,Masculino,Recife,18535.574828421388,8.829067258559155,True
252,69,Masculino,Rio de Janeiro,5706.818986226584,6.471049544148328,False
253,61,Feminino,Salvador,2513.09031820758,4.016775174813109,False
254,66,Masculino,Porto Alegre,16074.112941218109,6.433493785571251,False
255,49,Feminino,Belo Horizonte,8866.12083143245,5.836560426441306,False
256,25,Feminino,Salvador,18574.76428827197,5.191301100869318,False
257,41,Feminino,Fortaleza,15143.773090030345,5.069961468008264,False
258,57,Masculino,Curitiba,2107.6633995036095,9.21474516591216,False
259,68,Masculino,Recife,4763.159250365132,5.4853099546553175,True
260,20,Feminino,Fortaleza,2126.764464562007,3.8032585401948165,False
261,43,Feminino,Belo Horizonte,12240.884480143804,6.690378591275773,False
262,42,Masculino,Belo Horizonte,5434.594510312686,5.636563141661314,False
263,31,Masculino,Fortaleza,19279.80087318492,2.3379645497780164,True
264,68,Feminino,São Paulo,17421.692330978578,5.815627470402927,True
265,54,Feminino,Belo Horizonte,10790.607691127987,6.358465155880394,True
266,27,Feminino,Porto Alegre,8850.38513596556,4.841100148030744,False
267,70,Feminino,Rio de Janeiro,18114.004354653203,2.8462567643380643,False
268,43,Feminino,Salvador,13062.055760444468,4.399533526961523,False
269,30,Masculino,Florianópolis,11949.560965358403,1.5913777548551713,True
270,28,Masculino,Porto Alegre,14710.095196111823,5.748829571303072,True
271,68,Masculino,Recife,9654.110818357221,4.606867547877934,True
272,52,Masculino,Fortaleza,15659.091199725452,1.9268333139818397,True
273,22,Feminino,São Paulo,17443.03398875007,9.515039159202695,True
274,46,Feminino,São Paulo,6537.58431232554,9.076873688369957,False
275,48,Feminino,Salvador,9061.582165314783,1.2284772009431038,False
276,42,Masculino,Curitiba,17036.093899946558,8.802943840103712,False
277,22,Masculino,Belo Horizonte,2001.2758613144447,2.997749457396545,True
278,38,Masculino,Florianópolis,5128.0923443288775,5.549570911954304,False
279,22,Masculino,Fortaleza,3426.0087667146163,8.199244768358703,True
280,17,Masculino,Fortaleza,17918.018926499804,6.010494263050295,False
281,22,Feminino,Porto Alegre,3339.6657660478854,3.1885497189950867,True
282,28,Feminino,Porto Alegre,12659.151940274123,8.261651340663274,True
283,30,Masculino,Fortaleza,8847.895297941413,7.012766229135815,False
284,35,Feminino,Recife,9018.257703060157,3.915910549961197,False
285,32,Feminino,Porto Alegre,1740.5355849486166,1.7695767776902127,True
286,37,Feminino,Fortaleza,17190.369766137344,2.1049920069643764,True
287,33,Masculino,Recife,12286.268877939305,4.792820955332481,False
288,16,Feminino,Porto Alegre,18346.544065495622,6.62285143938926,True
289,25,Feminino,Porto Alegre,6299.333518478911,4.417231673505402,True
290,37,Masculino,Florianópolis,2133.220050179789,8.475890559087247,False
291,51,Feminino,Curitiba,9074.115565537948,5.968424627667822,False
292,48,Masculino,Curitiba,17429.75836953235,2.9755947257286284,False
293,72,Masculino,Rio de Janeiro,15626.707191955575,2.261018581898073,True
294,24,Feminino,Fortaleza,11966.867469381368,9.868305810175611,True
295,37,Feminino,Belo Horizonte,16297.32223502533,4.8269215402231005,True
296,65,Feminino,Salvador,10980.46663381555,7.67518249805799,False
297,16,Masculino,Curitiba,13219.347066783725,3.3209891688988207,True
298,68,Feminino,Brasília,13433.502103732595,4.795335410979536,False
299,40,Masculino,Porto Alegre,11225.268372599689,2.5451135726347314,False
300,37,Feminino,Salvador,14138.901344241405,8.403254883205065,True
301,35,Feminino,Rio de Janeiro,16578.506925445457,5.482816781599052,True
302,48,Masculino,Recife,11752.293046542178,6.862783495166778,False
303,72,Masculino,Recife,14823.747760197472,1.9592085711580691,True
304,36,Feminino,Brasília,4032.3841562729344,9.100167776632945,True
305,20,Feminino,Salvador,15045.414701492655,3.25657594505438,False
306,59,Feminino,Salvador,13803.178479105727,2.5783415076110465,True
307,59,Masculino,Fortaleza,17004.978818798474,4.639433513941219,True
308,72,Feminino,Florianópolis,9307.667101687715,4.184842389051245,True
309,68,Masculino,Fortaleza,15153.621903887853,1.7451880113261382,False
310,50,Feminino,Rio de Janeiro,15763.239622406352,1.6142473481868242,True
311,25,Masculino,São Paulo,6840.834130257947,4.201054448184542,False
312,63,Feminino,Rio de Janeiro,14848.357930755254,6.493642003071618,True
313,68,Masculino,Brasília,10306.932440683344,6.973040488263833,True
314,68,Feminino,Fortaleza,3997.5236322923283,5.353794477391714,False
315,72,Feminino,Florianópolis,2076.8879986337665,3.360376398698426,True
316,49,Feminino,Rio de Janeiro,17068.2987157358,8.617670643831016,False
317,73,Feminino,Porto Alegre,12541.59270496245,4.008195017352648,True
318,40,Feminino,Curitiba,10273.390210956837,4.099453588398099,False
319,54,Feminino,Curitiba,14971.491989766662,5.459421845855786,False
320,57,Masculino,Salvador,12568.292077960861,5.13713361485018,False
321,49,Masculino,Recife,16653.392876972695,8.194742910720812,False
322,58,Masculino,Rio de Janeiro,19402.4386818311,1.0472843670254641,False
323,26,Masculino,Curitiba,8178.017093390496,1.8242386599397074,True
324,73,Masculino,Salvador,19298.827536636178,8.110122029126705,True
325,71,Masculino,Florianópolis,9751.106799722182,2.666196359547577,True
326,30,Masculino,Brasília,17649.497963713555,7.590023977686051,True
327,35,Masculino,Curitiba,15542.163142468722,7.516929963458248,False
328,30,Masculino,Florianópolis,17210.119553958408,3.2470120797326736,True
329,39,Feminino,Belo Horizonte,13463.301003667522,7.238576903112323,True
330,55,Feminino,Belo Horizonte,18965.097784202346,1.354841302316553,True
331,24,Masculino,Belo Horizonte,12382.879503943725,9.994181496092514,True
332,40,Feminino,Curitiba,12006.986765223644,9.239394678292376,False
333,28,Masculino,Belo Horizonte,3729.6677075495923,7.579213043124534,False
334,65,Masculino,Belo Horizonte,18601.329614465812,9.73952420648831,False
335,37,Masculino,Rio de Janeiro,16213.824002243302,7.7055809330819836,False
336,66,Feminino,Salvador,17124.163872898804,3.871904259189301,True
337,56,Feminino,Brasília,13424.11303657771,6.851506153989053,True
338,38,Masculino,Brasília,5755.163489822507,2.0851019719955093,False
339,48,Feminino,São Paulo,17872.469595680697,5.772386193714102,True
340,40,Feminino,Recife,14908.185273282086,1.5882070671904813,False
341,29,Masculino,Fortaleza,16373.574118916606,5.845613413427088,False
342,36,Masculino,Rio de Janeiro,7396.921304243293,6.633022387933082,False
343,30,Masculino,Rio de Janeiro,9396.11554811499,8.889988400762046,True
344,16,Feminino,Florianópolis,1951.4144587959534,8.830889865108368,False
345,44,Feminino,Florianópolis,1504.3941861538647,2.669256186190502,False
346,32,Feminino,Brasília,18872.75242248858,8.189049121962988,False
347,53,Masculino,Rio de Janeiro,1675.4805221272145,1.4741545237950573,True
348,63,Feminino,Fortaleza,8935.72190177098,5.318880582735179,True
349,71,Feminino,Salvador,12244.008333705562,3.445182739621037,False
350,71,Feminino,Recife,15713.058156493587,4.759901039506004,True
351,53,Feminino,Recife,11166.605045238677,7.590446264661806,False
352,63,Feminino,Salvador,3543.7710929308014,4.191599418766989,True
353,44,Feminino,Rio de Janeiro,17277.203701300175,7.439979837108178,True
354,51,Masculino,Rio de Janeiro,2278.724008272695,1.1608654126007243,False
355,60,Masculino,Salvador,2334.362528575979,1.9852083881120364,True
356,71,Masculino,Florianópolis,14073.474729821792,2.9642849907855773,False
357,72,Masculino,Recife,16262.802459652592,3.330843864416323,False
358,74,Feminino,São Paulo,9225.244352021175,8.912064768059482,False
359,60,Feminino,Salvador,12614.771259180663,9.133515704577434,True
360,48,Masculino,Belo Horizonte,4590.128002703392,9.92051763523279,False
361,73,Masculino,Rio de Janeiro,8929.234373871517,8.54043161754921,False
362,68,Feminino,Rio de Janeiro,12743.130705258895,5.614196599148578,False
363,24,Masculino,Recife,2368.489107234541,4.456815503421247,True
364,55,Feminino,São Paulo,4949.107849668709,8.01626026210078,True
365,20,Feminino,Porto Alegre,16314.239211902688,6.668001306965378,False
366,37,Feminino,São Paulo,17850.038871823373,9.349770548756917,True
367,72,Masculino,Florianópolis,11213.082765914962,3.3421003115637458,False
368,49,Masculino,Belo Horizonte,15527.41180052569,7.26418556248413,True
369,38,Masculino,Brasília,18102.56873885477,5.170426733940579,True
370,27,Feminino,Recife,5640.625874218527,5.832769806040722,False
371,23,Feminino,Belo Horizonte,18056.046662715038,8.741141347761314,False
372,25,Feminino,Salvador,17733.025958662038,3.3904003832983545,True
373,42,Masculino,Belo Horizonte,10318.521324111814,1.399389971799131,True
374,48,Masculino,Rio de Janeiro,17449.360919410836,8.285644672523903,False
375,54,Feminino,Recife,18734.405533901314,7.616913890711075,False
376,48,Feminino,Recife,9056.384441807926,4.354196653110826,False
377,22,Masculino,Brasília,14370.714417720379,1.4390522350585577,True
378,32,Feminino,Recife,2999.354994291487,2.981648817548302,True
379,27,Feminino,Florianópolis,18047.87872290925,9.923278016305433,False
380,64,Feminino,São Paulo,10660.210749758526,5.325279195939832,True
381,43,Feminino,Florianópolis,18270.50380972473,6.141870477276167,True
382,54,Masculino,Curitiba,14043.298822342676,6.09158767596212,False
383,59,Masculino,Belo Horizonte,15077.333500643483,5.691342809623734,False
384,30,Feminino,Salvador,13681.358941180872,8.655235561848176,True
385,73,Masculino,Fortaleza,4467.4019486063335,4.006079908707141,False
386,59,Masculino,Belo Horizonte,14403.222040881747,7.121266945842704,False
387,41,Masculino,Brasília,15425.257831816363,2.427445947637663,False
388,57,Masculino,Recife,19284.332831420787,5.189230078929852,True
389,45,Feminino,São Paulo,16777.60988544811,2.1598288072610066,False
390,57,Masculino,Salvador,5729.565488211085,9.178311783424311,False
391,32,Feminino,Recife,16632.389946202653,8.489207601619677,False
392,43,Masculino,Recife,6285.734117911297,2.7381957812856377,True
393,27,Feminino,Belo Horizonte,12913.14798995123,9.830675602246812,False
394,31,Feminino,Rio de Janeiro,3643.111350434767,4.390258257881189,False
395,38,Masculino,Curitiba,16645.569279247073,2.156038462838722,False
396,33,Feminino,Brasília,15579.016196287519,5.871399208084992,True
397,46,Feminino,Porto Alegre,17042.247800712546,4.529360903006769,False
398,29,Masculino,Salvador,18742.519951935323,1.9225875519161133,True
399,18,Masculino,Brasília,4714.439293189986,7.937686976868908,True
400,18,Masculino,Salvador,7067.825988516101,7.373548797807534,False
401,36,Masculino,Curitiba,14608.582085148644,5.262164995915796,True
402,36,Masculino,Porto Alegre,12986.937078698327,1.4116783043126158,True
403,64,Masculino,Florianópolis,19817.74489588697,7.0844703146807895,True
404,26,Masculino,Belo Horizonte,15368.558887244108,2.170776161175688,False
405,26,Feminino,Florianópolis,1954.857954487828,1.1991119637609753,False
406,20,Feminino,Salvador,8378.920290916405,8.369070790213843,True
407,25,Feminino,Rio de Janeiro,14140.964467220347,5.013124357390735,False
408,60,Feminino,Porto Alegre,10167.979210218811,9.498732714620468,False
409,49,Masculino,Salvador,9850.659950098996,2.4726143907250226,True
